id_senado,sigla_tipo_senado,numero_senado,ano_senado,id_camara,sigla_tipo_camara,numero_camara,ano_camara
,,,,524978,PL,2586,2011
,,,,2208336,PL,3565,2019
,,,,520928,PL,2386,2011
,,,,2129061,PL,7381,2017
121456,PLS,00319,2015,,,,
,,,,2196598,PL,1987,2019
,,,,2212949,MPV,889,2019
,,,,523126,PL,2491,2011
,,,,557540,PLN,44,2012
,,,,496990,PL,882,2011
,,,,2127356,PL,7225,2017
,,,,2259942,PL,4172,2020
,,,,1203005,PL,1114,2015
,,,,2259319,PL,4063,2020
140248,PL,06473,2019,,,,
134245,MPV,00850,2018,,,,
123272,PLS,00633,2015,,,,
,,,,490926,PL,28,2011
,,,,2191189,PL,478,2019
,,,,491825,PL,372,2011
133899,PLS,00332,2018,,,,
140290,PL,06553,2019,2089429,PL,5680,2016
,,,,1301812,PL,1797,2015
,,,,2120113,PL,6630,2016
,,,,2200791,PL,2747,2019
128627,PLS,00090,2017,,,,
,,,,536317,PL,3384,2012
,,,,2134252,PL,7565,2017
,,,,2085647,PL,5398,2016
,,,,961531,PL,558,2015
,,,,526690,PL,2663,2011
,,,,2166048,PL,9325,2017
,,,,818197,PL,8211,2014
,,,,2183396,PLN,24,2018
135654,PL,01420,2019,,,,
,,,,2078596,PL,4602,2016
,,,,2208909,PL,3664,2019
122753,PLS,00542,2015,,,,
,,,,2217785,PL,4764,2019
120386,PEC,00037,2015,,,,
121750,PLC,00047,2015,539516,PL,3575,2012
,,,,621292,PL,7858,2014
137213,PL,03408,2019,,,,
114674,PLS,00414,2013,,,,
,,,,2269853,PL,359,2021
,,,,1301121,PL,1748,2015
126781,PLS,00322,2016,,,,
,,,,539590,PL,3582,2012
,,,,2188448,PL,11139,2018
134206,PLS,00386,2018,,,,
,,,,531848,PL,2972,2011
139977,PL,06208,2019,,,,
,,,,2192689,PL,1025,2019
142108,PL,02872,2020,,,,
,,,,579699,PL,5717,2013
145288,PL,05066,2020,,,,
,,,,2215685,PL,4534,2019
,,,,2217510,PL,4735,2019
110838,PLS,00045,2013,,,,
,,,,2077606,PL,4479,2016
,,,,2269697,PL,307,2021
,,,,493623,PLP,21,2011
108489,PLS,00395,2012,,,,
,,,,996707,PL,687,2015
,,,,2122006,PL,6784,2016
,,,,2254698,MPV,978,2020
,,,,2186382,PL,10976,2018
104477,PLS,00041,2012,,,,
,,,,2115971,MPV,750,2016
,,,,508924,PL,1578,2011
,,,,2236270,PL,6,2020
,,,,2018144,PL,3323,2015
,,,,503990,PL,1456,2011
145745,PLP,00272,2020,,,,
,,,,2074862,PL,3976,2015
,,,,2226215,PL,5601,2019
,,,,2244200,PL,1653,2020
,,,,2197693,PL,2225,2019
,,,,536327,PL,3387,2012
,,,,2124998,PL,7077,2017
,,,,623801,PL,8043,2014
,,,,617347,PL,7621,2014
,,,,2141349,PL,7856,2017
139986,PL,06218,2019,,,,
,,,,2238329,PL,494,2020
,,,,1594504,PL,2463,2015
136199,PL,02103,2019,2121865,PL,6766,2016
,,,,2252610,MPV,966,2020
,,,,2076740,PL,4297,2016
,,,,2204479,PL,3093,2019
124175,PLS,00753,2015,,,,
,,,,2167687,PL,9476,2018
141699,MPV,00956,2020,,,,
,,,,1301083,PL,1741,2015
,,,,2191622,PL,613,2019
,,,,2149107,PL,8374,2017
,,,,2122078,MPV,759,2016
,,,,2145274,PL,8099,2017
,,,,962469,PL,579,2015
,,,,2077582,PL,4474,2016
120896,PLS,00245,2015,,,,
,,,,519662,PL,2294,2011
101709,PLS,00502,2011,533036,PL,3046,2011
,,,,2080269,PL,4808,2016
,,,,518460,PL,2197,2011
,,,,2017963,PL,3311,2015
,,,,1227843,PL,1320,2015
,,,,622028,PL,7911,2014
,,,,503870,PL,1442,2011
,,,,2216195,PL,4587,2019
,,,,512815,PL,1865,2011
99900,PLS,00159,2011,817929,PL,8188,2014
,,,,2206623,PL,3330,2019
,,,,996802,PL,701,2015
,,,,501560,MPV,533,2011
,,,,2262916,PL,4587,2020
,,,,2172338,PL,10049,2018
134281,PLS,00398,2018,,,,
,,,,540462,PL,3644,2012
141586,PL,01951,2020,,,,
124508,PLS,00794,2015,,,,
,,,,2078395,PL,4572,2016
,,,,622074,PL,7926,2014
102825,PLS,00635,2011,,,,
,,,,538382,PL,3508,2012
108807,PLS,00412,2012,,,,
141715,PL,02192,2020,,,,
,,,,1215487,PL,1261,2015
,,,,2250429,PL,2121,2020
,,,,2242817,PL,1481,2020
107113,PLS,00322,2012,,,,
,,,,539564,PEC,154,2012
,,,,944341,PL,57,2015
132833,PLS,00162,2018,,,,
100634,PLS,00322,2011,,,,
142640,PL,03427,2020,,,,
101235,PEC,00070,2011,,,,
119257,PLS,00366,2014,,,,
,,,,2178025,PL,10363,2018
,,,,2241694,PL,826,2020
,,,,2194802,PL,1624,2019
,,,,2230201,PL,6108,2019
,,,,2253559,PL,2833,2020
,,,,2089330,PL,5672,2016
101890,PLS,00526,2011,,,,
142316,PL,03087,2020,,,,
,,,,2187734,PL,11075,2018
139597,PL,05695,2019,,,,
137483,PL,03789,2019,,,,
,,,,1279446,PL,1588,2015
,,,,2025607,PL,3463,2015
,,,,2208069,PL,3535,2019
99308,PLS,00077,2011,,,,
,,,,2248553,PL,1930,2020
,,,,2081009,PL,4885,2016
,,,,2252784,PL,2682,2020
,,,,2189997,PL,11234,2018
,,,,2191639,PL,612,2019
,,,,2128730,PL,7333,2017
,,,,567888,PL,5163,2013
,,,,2268672,PL,43,2021
122090,PLS,00420,2015,,,,
,,,,2182245,PL,10645,2018
,,,,2194841,PL,1635,2019
,,,,2259195,PL,4038,2020
,,,,490902,PL,17,2011
144607,PL,04498,2020,,,,
,,,,944738,PL,76,2015
,,,,1712370,PL,2895,2015
,,,,589370,PL,6194,2013
,,,,2236591,PL,123,2020
,,,,2247337,PL,1764,2020
,,,,2213977,PL,4294,2019
,,,,519380,PL,2273,2011
,,,,608915,PL,7281,2014
,,,,572965,PL,5402,2013
,,,,2190613,PL,143,2019
,,,,511089,PL,1754,2011
141367,PL,01326,2020,,,,
134590,PLC,00121,2018,1570377,PL,2314,2015
127931,MPV,00768,2017,,,,
,,,,2237632,PL,334,2020
,,,,2230145,PL,6091,2019
,,,,2137576,PL,7635,2017
,,,,2092652,PL,5893,2016
,,,,499774,PL,1185,2011
,,,,2223715,PEC,158,2019
,,,,2018203,PL,3325,2015
,,,,619010,PL,7716,2014
139808,PL,05989,2019,2149110,PL,8377,2017
,,,,2195487,PL,1771,2019
,,,,497184,PL,909,2011
,,,,2264294,PL,4900,2020
,,,,2166682,PL,9381,2017
,,,,2209072,PL,3685,2019
,,,,2181073,PL,10537,2018
,,,,2182298,PL,10653,2018
140414,PL,00003,2020,2171776,PL,10005,2018
140471,PL,00062,2020,,,,
,,,,2193366,PL,1226,2019
,,,,2197791,PL,2244,2019
,,,,565625,PL,5027,2013
,,,,2223415,PL,5336,2019
,,,,961528,PL,555,2015
,,,,563424,PL,4848,2012
,,,,2130357,PL,7455,2017
,,,,2187300,PL,11030,2018
120017,PLS,00105,2015,2055350,PL,3636,2015
,,,,1570778,PL,2337,2015
,,,,2147202,PL,8234,2017
,,,,2253512,PL,2831,2020
,,,,1307317,PLP,111,2015
,,,,2264618,PL,5006,2020
,,,,2260863,PL,4329,2020
,,,,1713089,PL,2931,2015
,,,,2195555,PL,1786,2019
,,,,2018155,PLP,179,2015
,,,,2242165,PL,1104,2020
118880,PLS,00320,2014,,,,
,,,,535418,PLP,140,2012
,,,,1188019,PL,925,2015
,,,,2170700,PL,9934,2018
,,,,2255746,PL,3422,2020
,,,,2192380,PL,891,2019
,,,,2259784,PL,4136,2020
120699,PEC,00047,2015,,,,
,,,,2270789,MPV,1031,2021
,,,,2141919,PL,7910,2017
,,,,519199,PL,2249,2011
,,,,542103,PL,3735,2012
,,,,2203709,PL,2940,2019
,,,,2206860,PLP,152,2019
,,,,495638,PL,793,2011
126306,PLS,00265,2016,,,,
,,,,2150362,PL,8479,2017
,,,,796386,PL,8138,2014
134267,MPV,00854,2018,,,,
,,,,2115084,PL,6365,2016
,,,,493345,PL,578,2011
124495,PLS,00792,2015,,,,
122879,PEC,00117,2015,,,,
109439,PLS,00442,2012,,,,
106820,PLS,00294,2012,588955,PL,6183,2013
,,,,2236223,MPV,918,2020
,,,,2268958,PL,206,2021
118155,PLC,00061,2014,600102,PL,6727,2013
99321,PLV,00004,2011,,,,
,,,,545359,PL,3907,2012
,,,,491560,PL,297,2011
,,,,2192230,PL,826,2019
,,,,2018065,PL,3314,2015
,,,,597422,PLN,27,2013
,,,,2076674,PL,4279,2016
141676,PL,02113,2020,,,,
101044,PLS,00393,2011,,,,
106602,PLS,00270,2012,,,,
141935,PL,02620,2020,,,,
,,,,2083481,PL,5180,2016
,,,,590868,PL,6279,2013
,,,,2219109,PL,4910,2019
99245,PLS,00065,2011,,,,
146052,PL,05562,2020,,,,
,,,,584474,PL,5921,2013
,,,,2234105,PL,6445,2019
,,,,2171204,PL,9972,2018
,,,,2242827,PL,1491,2020
,,,,2259866,PL,4164,2020
,,,,495185,PL,762,2011
141274,PL,01121,2020,,,,
,,,,2203448,PL,2904,2019
,,,,840970,PL,8249,2014
,,,,494624,PL,710,2011
,,,,2167914,PL,9556,2018
,,,,2183387,PL,10769,2018
,,,,501531,PL,1295,2011
,,,,2204046,PL,2994,2019
125757,PLS,00208,2016,2136667,PL,7607,2017
,,,,2150592,PL,8518,2017
,,,,2224324,PL,5420,2019
,,,,2166858,PL,9423,2017
,,,,2166686,PL,9384,2017
,,,,565878,PLP,243,2013
,,,,493234,PL,537,2011
141342,PL,01209,2020,,,,
147067,PL,00646,2021,,,,
,,,,2112629,PL,6206,2016
,,,,2193696,PLN,2,2019
,,,,2198151,PL,2291,2019
,,,,2262118,PL,4486,2020
129606,PLS,00193,2017,,,,
135191,PL,00672,2019,,,,
,,,,2170387,PL,9865,2018
,,,,2123766,PL,6917,2017
,,,,501618,PL,1310,2011
,,,,2236385,PL,50,2020
,,,,2262866,PL,4570,2020
,,,,622741,PL,7993,2014
,,,,2152191,PL,8629,2017
,,,,581309,PL,5779,2013
,,,,2236611,PL,132,2020
,,,,2265217,PL,5173,2020
,,,,2055840,PL,3686,2015
,,,,2260508,PL,4229,2020
,,,,2157986,PL,8909,2017
127896,MPV,00766,2017,,,,
138995,PL,05231,2019,,,,
,,,,541861,PL,3723,2012
,,,,613034,PL,7438,2014
,,,,2087252,PL,5500,2016
,,,,2164448,PL,9251,2017
,,,,1302324,PL,1815,2015
,,,,2148311,PL,8319,2017
109639,PLC,00127,2012,554200,PL,4371,2012
,,,,2115296,PL,6391,2016
142103,PL,02869,2020,,,,
,,,,2136704,PL,7620,2017
122180,PLS,00438,2015,,,,
,,,,2242220,PL,1143,2020
129571,PLS,00187,2017,,,,
,,,,2254248,PL,3051,2020
,,,,2192677,PL,1022,2019
,,,,1579135,PL,2346,2015
,,,,2264286,PL,4895,2020
,,,,2178090,PL,10370,2018
145204,PL,04981,2020,,,,
,,,,994594,PL,638,2015
,,,,610478,PL,7322,2014
,,,,2205348,PL,3194,2019
,,,,2184551,PLN,31,2018
,,,,2237762,PL,374,2020
,,,,2144763,PL,8068,2017
,,,,2248299,PL,1915,2020
,,,,2270191,PL,431,2021
,,,,818186,PL,8210,2014
126085,PLC,00028,2016,1635733,PL,2647,2015
,,,,568514,PL,5190,2013
,,,,2268887,PL,177,2021
,,,,2167684,PL,9475,2018
,,,,587556,PL,6115,2013
,,,,606090,PL,7114,2014
127686,PEC,00066,2016,,,,
,,,,604718,PL,6987,2013
114975,PLS,00440,2013,,,,
,,,,1672078,PL,2675,2015
,,,,562856,PEC,227,2012
,,,,1307102,PL,1906,2015
,,,,2212206,PL,4101,2019
141092,PL,00631,2020,,,,
,,,,535207,PL,3274,2012
,,,,519752,PL,2306,2011
141929,PEC,00015,2020,,,,
142264,PL,03049,2020,,,,
102779,PLS,00632,2011,,,,
,,,,598808,PLP,348,2013
,,,,1198982,PL,1072,2015
,,,,2270639,PL,528,2021
,,,,2196818,PL,2045,2019
128726,PLS,00104,2017,,,,
,,,,2265032,PL,5098,2020
,,,,2147603,PL,8270,2017
,,,,2227433,PL,5733,2019
,,,,2269726,PL,320,2021
,,,,949163,PL,480,2015
133175,PLC,00035,2018,2058296,PL,3870,2015
,,,,2075505,PL,4076,2015
125296,PLS,00134,2016,,,,
,,,,2080467,PLP,259,2016
,,,,2193198,PLP,47,2019
,,,,2190719,PL,199,2019
,,,,2191208,PL,488,2019
,,,,2115253,PL,6385,2016
,,,,2251978,PL,2483,2020
,,,,2162601,PL,9114,2017
,,,,1999441,PL,3206,2015
,,,,493277,PL,547,2011
133186,PLC,00046,2018,2091448,PL,5800,2016
,,,,605019,PL,7023,2013
,,,,2223739,PL,5365,2019
,,,,587116,PL,6093,2013
,,,,2083415,PL,5172,2016
,,,,2218211,PL,4800,2019
,,,,621197,PL,7848,2014
,,,,2163574,PL,9205,2017
,,,,545067,PL,3888,2012
,,,,551955,PEC,199,2012
113223,PLS,00239,2013,,,,
134358,PLS,00411,2018,,,,
,,,,2152934,PL,8689,2017
,,,,605186,PEC,376,2013
,,,,493791,PL,632,2011
,,,,2147912,PL,8287,2017
104952,PLS,00093,2012,,,,
,,,,2263447,PL,4734,2020
,,,,2182556,PL,10688,2018
,,,,2182288,PL,10652,2018
,,,,2123087,PL,6851,2017
,,,,2180866,PL,10520,2018
131595,PLC,00143,2017,2150513,PL,8504,2017
,,,,2143102,PLN,9,2017
,,,,2078691,PEC,191,2016
,,,,2237684,PL,347,2020
,,,,2181726,PL,10608,2018
,,,,817924,PL,8184,2014
,,,,568375,PL,5181,2013
,,,,2078111,PL,4542,2016
,,,,2173714,PL,10151,2018
115636,PEC,00073,2013,,,,
,,,,2265103,PL,5127,2020
,,,,572989,PL,5406,2013
,,,,2268882,PL,173,2021
115809,PLC,00126,2013,527577,PL,2728,2011
,,,,502521,PLP,56,2011
,,,,2119831,PL,6610,2016
99957,PLS,00177,2011,,,,
,,,,2235980,PL,6600,2019
,,,,527462,PL,2715,2011
141532,PL,01850,2020,,,,
,,,,2081651,PL,4946,2016
,,,,2214884,PL,4435,2019
,,,,2254341,PL,3080,2020
121287,PLS,00289,2015,,,,
,,,,517250,PL,2124,2011
138953,PL,05189,2019,,,,
,,,,2218852,PL,4893,2019
,,,,2263647,PL,4777,2020
,,,,2237092,PL,293,2020
,,,,556126,PL,4460,2012
,,,,947644,PL,400,2015
,,,,2253001,PL,2762,2020
,,,,2253940,PL,2952,2020
141257,PL,01058,2020,,,,
122307,PLS,00476,2015,1594920,PLP,138,2015
,,,,2271962,PL,692,2021
,,,,2220404,PL,5071,2019
135596,PL,01369,2019,,,,
,,,,2264436,PL,4953,2020
129611,PLC,00056,2017,2116308,PL,6437,2016
124601,MPV,00710,2016,,,,
,,,,2265870,PL,5329,2020
121052,PLC,00036,2015,1195560,PL,985,2015
121372,PLC,00039,2015,529820,PL,2833,2011
,,,,2083393,PL,5166,2016
,,,,581544,PL,5793,2013
,,,,2263719,MPV,1006,2020
,,,,520886,PEC,86,2011
,,,,550743,PL,4164,2012
,,,,2252041,PL,2514,2020
141156,PL,00835,2020,,,,
,,,,2137659,PL,7645,2017
,,,,858529,PL,8269,2014
,,,,491028,PL,83,2011
,,,,606988,PL,7195,2014
125797,PLS,00215,2016,,,,
,,,,2132398,PL,7501,2017
,,,,2203513,PL,2916,2019
,,,,2191074,PL,404,2019
,,,,2143674,PL,8015,2017
121831,PLS,00369,2015,,,,
,,,,585331,PL,5979,2013
,,,,1029009,PL,758,2015
,,,,2189264,PL,11189,2018
,,,,1672794,PL,2740,2015
119937,PLS,00093,2015,,,,
,,,,571471,PL,5356,2013
,,,,2175416,PL,10248,2018
,,,,2191778,PL,695,2019
,,,,964537,PL,602,2015
,,,,528077,PL,2747,2011
108638,PLS,00405,2012,,,,
,,,,2169656,PL,9814,2018
,,,,2262146,PL,4492,2020
,,,,2127550,PL,7243,2017
131974,PEC,00047,2017,,,,
135817,PEC,00016,2019,,,,
,,,,2083222,PL,5146,2016
131633,PLS,00441,2017,,,,
,,,,2125273,PL,7090,2017
,,,,571659,PL,5368,2013
,,,,2130080,PL,7445,2017
,,,,961587,PL,560,2015
139473,PL,05598,2019,,,,
137853,PL,04197,2019,,,,
,,,,2083403,PL,5170,2016
,,,,2238611,PL,582,2020
,,,,600236,PL,6737,2013
131730,PLS,00468,2017,,,,
,,,,2163421,PL,9184,2017
145683,PL,05379,2020,,,,
,,,,2192456,PL,922,2019
,,,,964463,PL,591,2015
,,,,491666,PL,328,2011
,,,,516747,PEC,72,2011
,,,,502834,PEC,30,2011
,,,,2169429,PL,9799,2018
103119,PEC,00109,2011,,,,
,,,,2170680,PL,9930,2018
,,,,2081815,PL,4965,2016
,,,,1307168,PEC,68,2015
132774,PLS,00153,2018,,,,
,,,,2270849,PL,583,2021
,,,,2216773,PL,4648,2019
,,,,546590,PL,3988,2012
,,,,527191,PL,2696,2011
,,,,2140374,PL,7809,2017
,,,,2250570,PL,2166,2020
,,,,2188030,PL,11099,2018
,,,,818122,MPV,662,2014
,,,,2194653,PL,1606,2019
,,,,2204671,PLN,8,2019
,,,,595185,PL,6500,2013
,,,,585868,PLP,305,2013
,,,,2242473,PL,1292,2020
,,,,1302433,PL,1828,2015
,,,,491065,PL,112,2011
,,,,1594278,PL,2436,2015
,,,,2221658,PL,5204,2019
,,,,2255786,PL,3437,2020
,,,,2236395,PL,58,2020
,,,,1786730,PL,3128,2015
101805,PLS,00520,2011,,,,
,,,,2084650,PL,5304,2016
,,,,2269709,PL,314,2021
,,,,2076593,PL,4258,2016
,,,,2191060,PL,393,2019
,,,,2003338,PL,3228,2015
,,,,2255181,PL,3313,2020
,,,,1215797,PL,1296,2015
,,,,2172553,PL,10065,2018
,,,,2168931,PL,9719,2018
,,,,2190911,PL,347,2019
,,,,2087017,PL,5480,2016
116005,PLS,00010,2014,,,,
143259,PL,03672,2020,,,,
,,,,2270256,PL,451,2021
115511,PLS,00494,2013,,,,
,,,,2120786,PL,6671,2016
,,,,2241781,PL,866,2020
,,,,2054724,PL,3618,2015
,,,,535881,PL,3327,2012
,,,,558046,PL,4611,2012
,,,,2192288,PL,853,2019
,,,,2083110,PL,5140,2016
,,,,2189139,PL,11183,2018
,,,,1712367,PL,2893,2015
,,,,2249908,PL,1985,2020
139815,PL,02721,2019,,,,
,,,,2231800,PLP,263,2019
,,,,2260945,PL,4353,2020
,,,,591717,PL,6330,2013
109969,PLS,00470,2012,,,,
,,,,593859,PL,6449,2013
142386,PL,03159,2020,,,,
,,,,2149193,PL,8384,2017
,,,,2212449,PL,4133,2019
123822,PLS,00705,2015,,,,
,,,,531614,PL,2958,2011
,,,,945637,PL,152,2015
,,,,2268757,PL,101,2021
,,,,581823,PEC,280,2013
127688,PLC,00079,2016,2025543,PL,3453,2015
,,,,491421,PL,270,2011
102566,PLS,00609,2011,,,,
,,,,2197256,PL,2156,2019
,,,,2242267,PL,1180,2020
,,,,2198528,PL,2367,2019
145135,PL,04937,2020,,,,
,,,,568363,PLP,251,2013
,,,,2238189,PL,463,2020
,,,,2165157,PL,9295,2017
132467,PLS,00098,2018,,,,
,,,,591465,PL,6319,2013
,,,,2197815,PL,2252,2019
131475,PLS,00433,2017,,,,
,,,,2254355,PL,3089,2020
,,,,521064,PL,2396,2011
,,,,2139864,PL,7754,2017
,,,,2265936,PL,5346,2020
122450,PLC,00078,2015,599639,PL,6705,2013
,,,,1594430,PLP,132,2015
,,,,600018,PL,6721,2013
,,,,512539,PL,1844,2011
,,,,2262809,PL,4544,2020
,,,,2208002,PL,3524,2019
,,,,2252165,PL,2555,2020
,,,,2198016,PL,2280,2019
,,,,2114597,PL,6329,2016
120513,PLS,00190,2015,,,,
119636,PLS,00016,2015,2152978,PL,8694,2017
,,,,2126935,PL,7217,2017
,,,,2125889,PL,7151,2017
122181,PLS,00437,2015,,,,
,,,,535452,PL,3295,2012
,,,,514904,PL,1976,2011
,,,,2147164,PL,8227,2017
121320,PEC,00057,2015,,,,
,,,,2193081,PL,1118,2019
,,,,1280742,PL,1660,2015
,,,,1227950,PL,1330,2015
116203,PLS,00044,2014,,,,
121221,PLC,00038,2015,530814,PL,2900,2011
,,,,2178368,PL,10394,2018
140489,PL,00090,2020,,,,
119832,PLS,00061,2015,,,,
,,,,2159880,PL,8984,2017
,,,,2119897,PL,6612,2016
,,,,559777,PLP,223,2012
,,,,944340,PL,56,2015
99375,PLS,00082,2011,,,,
,,,,2234609,PL,6513,2019
,,,,2255440,PL,3388,2020
115921,PLS,00557,2013,,,,
,,,,2244151,PL,1628,2020
,,,,2147064,PL,8200,2017
,,,,1199796,PL,1092,2015
,,,,1504953,MPV,676,2015
135496,PL,01237,2019,,,,
118080,MPV,00649,2014,,,,
,,,,2182955,PL,10722,2018
,,,,2195829,PL,1837,2019
,,,,606993,PL,7196,2014
,,,,2076060,PL,4205,2015
,,,,2204274,PL,3055,2019
,,,,2183474,PL,10775,2018
136921,PL,03075,2019,,,,
,,,,2229887,PL,6058,2019
130363,PLS,00272,2017,,,,
140240,PEC,00228,2019,,,,
,,,,945871,PL,179,2015
,,,,569296,PL,5237,2013
,,,,502141,PL,1343,2011
,,,,2166809,PL,9403,2017
,,,,2210793,PL,3872,2019
100090,PLS,00213,2011,,,,
,,,,1672705,PL,2735,2015
141677,PL,02133,2020,,,,
,,,,944746,PL,84,2015
,,,,536423,PL,3391,2012
,,,,2189670,PL,11210,2018
,,,,2252731,PL,2667,2020
,,,,2113091,PL,6244,2016
,,,,2264466,PL,4956,2020
,,,,557496,PLN,31,2012
,,,,1712774,PL,2918,2015
,,,,2166456,PL,9369,2017
135422,PL,01057,2019,,,,
,,,,540104,PL,3621,2012
118534,PLS,00262,2014,,,,
,,,,2252896,PL,2736,2020
112659,PLS,00175,2013,,,,
112509,PLS,00154,2013,,,,
132215,PLS,00041,2018,,,,
,,,,587021,PL,6091,2013
,,,,609018,PL,7288,2014
133291,PLS,00238,2018,,,,
,,,,1212454,PL,1165,2015
,,,,493366,PL,586,2011
,,,,576014,PL,5525,2013
103580,PEC,00119,2011,,,,
,,,,2254726,PL,3157,2020
126231,PLS,00258,2016,,,,
,,,,2151980,PL,8609,2017
,,,,2148809,PL,8355,2017
,,,,1712610,PL,2908,2015
,,,,2248014,PLN,8,2020
,,,,2192483,PL,927,2019
,,,,1279046,PL,1557,2015
119633,PEC,00007,2015,551712,PEC,197,2012
,,,,611875,PL,7390,2014
,,,,2192425,PL,913,2019
132742,PLS,00143,2018,,,,
,,,,2193022,PL,1107,2019
,,,,586831,PL,6083,2013
,,,,2190934,PL,355,2019
124117,PLS,00745,2015,,,,
,,,,2236445,PL,80,2020
,,,,2209776,PEC,101,2019
,,,,2170828,PL,9947,2018
137397,PL,03689,2019,,,,
,,,,1230255,PL,1451,2015
,,,,2024959,PL,3421,2015
138894,PEC,00143,2019,,,,
146238,PL,00005,2021,,,,
,,,,2152268,PL,8634,2017
,,,,2262406,PL,4508,2020
,,,,2186097,PL,10965,2018
,,,,2195034,PL,1682,2019
,,,,858973,PL,8315,2014
127076,PLS,00366,2016,,,,
,,,,2190813,PL,305,2019
,,,,2219030,PL,4902,2019
,,,,2190073,PL,11245,2018
,,,,2231016,PL,6220,2019
,,,,537193,PL,3433,2012
,,,,620859,PLP,413,2014
,,,,2198967,PL,2458,2019
113723,PLC,00052,2013,497167,PL,907,2011
,,,,947617,PL,396,2015
,,,,1049332,PL,837,2015
122289,PLS,00467,2015,,,,
106365,PEC,00035,2012,,,,
,,,,1301756,PL,1792,2015
,,,,2254899,PLP,162,2020
118530,PLS,00258,2014,,,,
,,,,2193973,PL,1494,2019
132143,PLS,00022,2018,2186620,PL,10984,2018
,,,,2177083,PL,10324,2018
,,,,598464,PLV,27,2013
,,,,2112910,PL,6238,2016
,,,,946439,PL,298,2015
115523,PEC,00071,2013,,,,
,,,,2269969,PL,381,2021
,,,,944339,PL,55,2015
,,,,2088930,PL,5642,2016
,,,,520666,PL,2368,2011
,,,,2077723,PL,4500,2016
,,,,2259797,PL,4142,2020
,,,,599790,PL,6710,2013
,,,,2253059,PL,2777,2020
,,,,603889,PL,6913,2013
,,,,614332,PL,7509,2014
,,,,493860,PEC,5,2011
137441,PL,03727,2019,,,,
,,,,2218405,PL,4832,2019
,,,,2238524,PL,555,2020
,,,,947611,PL,390,2015
,,,,2084957,PL,5328,2016
,,,,496918,PL,872,2011
,,,,2244112,PL,1619,2020
,,,,2121460,PL,6727,2016
,,,,961516,PL,552,2015
112600,PLS,00164,2013,,,,
,,,,540224,PL,3631,2012
,,,,2180614,PL,10501,2018
,,,,525827,PL,2624,2011
,,,,2082703,PL,5110,2016
123137,PLS,00609,2015,,,,
112646,PLS,00171,2013,,,,
,,,,996642,PL,679,2015
,,,,2168425,PLP,473,2018
,,,,2264520,PL,4977,2020
,,,,2078689,PEC,189,2016
,,,,2225720,PL,5561,2019
,,,,612852,PL,7423,2014
,,,,687815,PL,8061,2014
119891,PLS,00085,2015,,,,
,,,,531599,PL,2957,2011
,,,,842634,PL,8250,2014
128101,PLS,00022,2017,,,,
142509,PL,03323,2020,,,,
,,,,2221714,PL,5214,2019
,,,,2125879,PL,7142,2017
137209,PL,03405,2019,,,,
,,,,2077693,PL,4490,2016
132048,PLS,00515,2017,,,,
,,,,2191513,PL,567,2019
,,,,2081896,PL,4994,2016
,,,,2075889,PL,4180,2015
,,,,2121399,PL,6709,2016
,,,,2241945,PL,987,2020
,,,,1195577,PL,986,2015
,,,,947788,PL,419,2015
138136,PL,04496,2019,,,,
142092,PL,02845,2020,,,,
,,,,529375,PL,2814,2011
,,,,1554280,PL,2267,2015
,,,,2078897,PL,4641,2016
,,,,2190025,PL,11238,2018
,,,,2158173,PL,8914,2017
,,,,2252152,PL,2554,2020
,,,,2258766,PL,3966,2020
,,,,949085,PL,464,2015
,,,,2137201,PL,7624,2017
101014,PLS,00383,2011,,,,
101676,PLS,00496,2011,,,,
,,,,503975,PL,1453,2011
,,,,564022,PL,4892,2012
135687,PL,01451,2019,,,,
,,,,2242644,PL,1378,2020
,,,,2214378,PL,4376,2019
136915,PL,03066,2019,,,,
,,,,2256726,PL,3635,2020
136938,PEC,00084,2019,,,,
106626,PLC,00075,2012,493142,PL,522,2011
144708,PL,04622,2020,,,,
,,,,600639,PL,6753,2013
,,,,2210757,PEC,17,2019
,,,,493343,PL,577,2011
,,,,2194298,PL,1531,2019
,,,,1806600,PL,3196,2015
,,,,2250766,PL,2246,2020
125789,PLC,00025,2016,1594831,PL,2496,2015
,,,,2168223,PL,9599,2018
,,,,2192242,PL,835,2019
,,,,2255123,PL,3273,2020
137006,PL,03176,2019,,,,
,,,,544447,PL,3855,2012
,,,,2256733,PL,3639,2020
,,,,555637,PL,4420,2012
,,,,2128077,PL,7282,2017
,,,,1549225,PL,2211,2015
,,,,2270338,PL,472,2021
,,,,2118537,PL,6572,2016
120565,PEC,00046,2015,,,,
,,,,2174495,PL,10193,2018
,,,,2158218,PL,8917,2017
,,,,605330,MPV,633,2013
,,,,2190411,PL,5,2019
,,,,1715696,PL,2962,2015
,,,,501610,PL,1309,2011
,,,,2250883,PL,2294,2020
,,,,2087475,PL,5531,2016
,,,,2080501,PLN,1,2016
125333,PLS,00146,2016,,,,
124070,PLS,00742,2015,,,,
,,,,2082472,PL,5066,2016
,,,,2237706,PLP,10,2020
118788,PLS,00309,2014,,,,
,,,,1805776,PL,3142,2015
,,,,568130,PL,5167,2013
121891,PLC,00054,2015,522948,PL,2478,2011
,,,,2256417,PL,3555,2020
,,,,510285,PL,1681,2011
109256,PLS,00429,2012,599550,PL,6700,2013
,,,,535466,PL,3299,2012
